,country,handle,contribution,contest_count,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12,organization_ABV-IIITM Gwalior,organization_Amrita Vishwa Vidyapeetham,"organization_Army Institute Of Technology (AIT), Pune","organization_BIRLA INSTITUTE OF TECHNOLOGY,  MESRA",organization_BIT Mesra,"organization_BIT Mesra, Ranchi","organization_BIT, Mesra",organization_BITS Pilani,organization_BITS Pilani Goa Campus,organization_BITS Pilani Hyderabad Campus,"organization_BITS Pilani, Pilani campus","organization_BITS, Pilani","organization_Birla Institute of Technology, Mesra","organization_College of Engineering, Guindy",organization_DA-IICT,organization_DAIICT,"organization_DAIICT, Ghandinagar Gujarat",organization_Delhi Technological University,organization_Dwarkadas J. Sanghvi College of Engineering,organization_HBTI Kanpur,organization_Heritage Institute Of Technology,organization_IEM Kolkata,"organization_IIEST, Shibpur",organization_IIIT - Delhi,organization_IIIT - HYDERABAD,organization_IIIT Allahabad,organization_IIIT Bangalore,organization_IIIT Delhi,organization_IIIT Hyderabad,organization_IIT BHU Varanasi,"organization_IIT BHU, Varanasi",organization_IIT Bombay,organization_IIT Delhi,organization_IIT Guwahati,organization_IIT Hyderabad,organization_IIT Indore,organization_IIT Jodhpur,organization_IIT Kanpur,organization_IIT Kharagpur,organization_IIT Mandi,organization_IIT Patna,organization_IIT Roorkee,organization_IIT(ISM) DHANBAD,organization_Indian Institute Of Technology Varanasi,organization_Indian Institute of Technology Bombay,organization_Indian Institute of Technology Delhi,organization_Indian Institute of Technology Kharagpur,organization_Indian Institute of Technology Madras,organization_Indian School of Mines,organization_Jadavpur University,organization_Jalpaiguri Government Engineering College,organization_Jamia Millia Islamia,"organization_Jaypee Institute of Information Technology,Noida",organization_Kamla Nehru Institute Of Technology,organization_LNMIIT,organization_Lovely Professional University,organization_MANIT Bhopal,"organization_MNNIT ,Allahabad","organization_MNNIT, Allahabad",organization_Madras institute of technology,organization_Malaviya National Institute of Technology(MNIT),organization_Microsoft,organization_Motilal Nehru National Institue of Technology,organization_NIT Calicut,organization_NIT Durgapur,organization_NIT Hamirpur,organization_NIT Jalandhar,organization_NIT Jamshedpur,organization_NIT Kurukshetra,organization_NIT Silchar,organization_NIT Trichy,organization_NIT Warangal,"organization_NITK , Surathkal",organization_National Institute of Technology Patna,"organization_Netaji Subhas Institute of Technology, Delhi",organization_Nirma University,organization_Pune Institute of Computer Technology,organization_SRM University,organization_SSN College Of Engineering,organization_SVNIT,organization_Thapar University,organization_University School of Information Technology,"organization_Vellore Institute of Technology,Vellore"
5964,India,deysaikat95,0,5,1351,1417,3,pupil,1519,23,1069.5652173913043,1375.0,1100,0,0,15,1,0,0,6,4,0,3,0,1,0,0,3,0,0,0,1,2,6,1,1,0,0,0,0,0,1,7,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,India,aaryandosaj,0,14,1570,1570,14,specialist,334,108,1492.5925925925924,1961.904761904762,1600,1,3,37,1,3,8,16,32,3,4,16,13,1,7,15,7,1,0,2,11,25,27,12,6,0,0,0,14,1,10,13,17,10,27,23,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,India,IzzyB0y,0,1,1404,1404,0,specialist,449,4,1250.0,1500.0,1100,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,India,coolbun,0,17,1922,1937,31,candidate master,2086,109,1557.7981651376147,2161.904761904762,1600,1,5,49,4,2,11,20,29,3,5,8,10,1,6,17,6,0,2,1,7,26,21,8,6,0,0,2,12,4,9,12,17,11,25,17,9,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,India,khitkwizard,0,3,1200,1404,1,pupil,1071,9,1077.7777777777776,1800.0,1000,0,0,4,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,India,leostars18,0,17,2004,2004,17,candidate master,303,73,1408.2191780821918,1978.571428571429,1400,0,4,28,0,0,3,8,21,0,3,4,5,0,1,6,4,0,0,7,8,22,11,5,5,0,0,2,5,2,7,13,15,10,17,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1369,India,AAYUSH_002,0,1,1399,1399,1,pupil,398,1,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,India,prat.bphc,0,4,1397,1439,16,pupil,457,19,1094.7368421052631,1533.333333333333,1100,1,0,12,0,1,0,5,3,0,3,1,1,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,1,0,5,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,India,Manoj_Parihar,0,3,1342,1392,3,pupil,69,13,984.6153846153846,1250.0,1000,0,0,7,0,0,0,0,5,0,3,1,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,India,de_inferno,0,43,1930,1930,130,candidate master,1915,256,1423.828125,2039.2156862745096,1400,3,3,144,6,3,7,49,54,2,15,20,30,4,14,39,13,2,2,6,23,46,37,16,12,1,0,0,18,7,23,49,54,41,36,23,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,India,alpha_q2,0,18,1541,1627,23,specialist,204,48,1139.5833333333333,1577.7777777777776,1100,0,0,28,0,0,0,8,14,0,6,1,1,0,0,6,0,0,0,2,6,15,2,1,1,0,0,0,0,0,15,10,11,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,India,pedrick_97,0,3,1258,1420,4,pupil,59,5,940.0,1200.0,900,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,India,amit2112,0,29,1632,1707,12,expert,899,131,1254.9618320610687,1765.3846153846155,1200,1,2,68,2,1,4,27,21,0,7,10,14,1,6,10,2,0,0,2,22,28,19,8,4,0,0,3,6,2,24,34,23,23,16,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,India,swecode4,0,11,1338,1432,10,pupil,493,56,1221.4285714285713,1672.7272727272727,1200,0,0,31,0,2,5,11,6,1,2,2,3,0,1,4,1,0,0,1,7,13,6,4,0,0,0,1,5,0,11,13,13,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5161,India,vijay1310,0,18,864,1403,3,newbie,1680,31,1041.9354838709678,1283.3333333333333,1100,0,1,20,0,1,0,8,5,0,6,1,1,0,0,4,1,0,0,0,4,7,0,0,1,0,1,0,1,1,10,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,India,Bharat_Reddy,0,2,1539,1539,2,specialist,537,60,1010.0,1383.333333333333,900,0,1,42,1,0,1,13,6,0,11,0,0,0,0,3,0,0,0,0,3,15,3,1,2,0,1,0,1,0,30,18,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,India,Agent_J,0,4,1248,1401,4,pupil,632,14,1000.0,1300.0,1000,0,0,10,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,India,yaganti,0,10,1264,1418,13,pupil,467,44,1136.3636363636365,1412.5,1200,1,1,29,0,0,0,7,16,0,4,4,0,0,1,5,1,0,0,2,3,13,1,0,2,0,1,1,0,1,9,11,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,India,seal_7,0,25,925,1442,8,newbie,740,107,1135.5140186915887,1471.428571428571,1100,1,1,64,1,0,0,26,18,0,15,4,2,0,2,12,1,0,0,3,16,30,2,1,6,0,1,2,1,1,23,34,34,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,India,frontseatastronaut,0,27,1512,1530,18,specialist,336,115,1333.9130434782608,1826.0869565217392,1400,0,3,46,0,0,4,19,33,0,6,9,9,1,6,12,1,0,1,10,8,32,13,4,13,1,0,1,4,3,23,13,20,23,25,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,India,avadh14026,0,18,1207,1419,12,pupil,1271,31,1054.8387096774193,1416.666666666667,1000,0,0,22,0,0,1,7,2,0,2,1,2,0,0,0,0,0,0,1,9,9,0,0,1,0,0,0,0,0,12,8,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,India,shreyx,0,21,1200,1377,0,pupil,997,25,1024.0,1380.0,1000,0,0,13,0,0,0,8,3,0,3,0,1,0,0,2,0,0,0,1,3,4,1,1,0,0,0,1,1,0,10,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,India,srishti11,0,21,1147,1396,10,newbie,438,79,1124.0506329113923,1553.333333333333,1100,0,1,43,0,0,1,13,24,0,9,6,2,0,3,13,0,0,0,0,7,17,3,3,1,0,0,0,2,1,23,18,24,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,India,nash007,0,17,1430,1525,23,specialist,2228,49,1116.3265306122448,1422.2222222222224,1100,0,1,37,0,0,0,8,10,0,2,2,2,0,1,5,1,0,0,0,5,12,3,0,3,0,1,0,0,1,11,17,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,India,v_akshay,0,6,1722,1722,5,expert,2019,139,1367.6258992805756,1903.703703703704,1300,1,1,82,5,2,1,21,28,0,8,14,10,2,2,20,5,2,2,3,14,29,13,3,6,1,1,2,6,1,15,26,30,27,22,11,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,India,pnkjjindal,0,5,1754,1754,57,expert,2761,66,1290.909090909091,1992.3076923076926,1200,1,0,36,2,1,1,14,10,3,6,1,2,0,0,9,2,0,0,0,3,19,4,1,5,0,0,0,1,0,13,19,14,4,8,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,India,Bleziken,0,6,1344,1541,6,pupil,618,24,1125.0,1575.0,1100,0,1,15,0,0,0,6,9,0,4,0,0,0,2,5,0,0,0,2,4,2,3,1,0,0,2,0,2,1,6,8,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,India,rahulag1997,0,11,1559,1559,16,specialist,833,179,1177.6536312849162,1611.428571428571,1100,1,1,100,2,0,1,44,34,0,19,21,6,0,7,20,4,0,0,1,15,54,10,0,36,0,1,3,1,2,42,48,45,24,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,India,codgeek,0,1,1372,1372,0,pupil,282,34,967.6470588235294,1316.6666666666667,900,0,1,22,0,0,0,6,6,0,9,0,0,0,0,2,0,0,0,0,2,8,1,0,1,0,1,0,0,0,20,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,India,harsh_verma,0,25,1627,1642,38,expert,975,94,1234.0425531914893,1744.4444444444446,1200,0,0,52,0,1,2,18,20,1,7,2,4,0,1,9,3,0,0,3,10,19,7,3,5,0,0,1,3,1,18,22,23,13,12,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,India,i_lv_coffee,0,2,1651,1721,10,expert,1201,10,1390.0,1750.0,1300,0,0,7,0,0,0,2,3,0,0,2,2,0,0,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,India,topcoder_me,0,25,1661,1716,8,expert,2228,56,1342.857142857143,1881.8181818181815,1300,0,0,36,3,0,0,14,19,0,3,1,3,0,2,7,1,0,0,0,3,7,3,4,1,0,0,0,1,0,6,11,15,12,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
595,India,arnavkj95,0,28,1580,1596,7,specialist,1574,158,1484.1772151898733,1938.7096774193549,1500,2,1,72,3,1,6,22,33,0,5,15,16,1,11,21,11,0,0,2,9,38,36,7,13,1,0,1,12,2,8,19,26,34,40,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,India,mk_codeit,1,63,1468,1546,67,specialist,1135,430,1279.0697674418604,1815.1162790697674,1300,1,2,228,8,6,15,88,92,4,33,37,35,2,17,49,11,1,1,8,50,99,67,19,28,1,2,9,18,9,78,96,96,63,52,22,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,India,rounak,0,33,1473,1663,38,specialist,2103,168,1364.2857142857142,1790.909090909091,1300,2,2,91,1,2,3,31,47,1,9,9,4,0,11,28,7,1,1,1,13,34,20,14,6,2,0,1,13,2,14,30,43,31,32,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,India,abishek_nair,0,1,1408,1408,3,specialist,2028,3,766.6666666666665,800.0,800,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4612,India,Avneet,0,34,1486,1621,14,specialist,2130,180,1419.4444444444446,1888.888888888889,1400,4,2,91,5,6,3,41,38,2,17,15,23,1,11,21,8,2,1,3,12,49,67,10,11,1,1,2,11,3,10,35,36,35,32,24,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,India,umang-malik,0,21,1664,1664,21,expert,335,76,1221.0526315789473,1653.333333333333,1200,0,3,42,0,0,4,8,16,0,8,5,2,0,1,13,1,0,0,1,8,17,4,6,1,0,1,1,8,1,14,13,27,13,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,India,cristiano_7,0,15,1238,1445,6,pupil,1184,97,1254.639175257732,1700.0,1200,1,0,39,1,6,9,20,17,0,10,12,3,1,5,11,0,0,0,3,21,22,19,12,8,2,1,1,15,0,18,23,17,16,20,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,India,Brij_Desai,0,42,1467,1467,37,specialist,1521,240,1210.8333333333333,1714.583333333333,1200,1,1,142,2,1,4,48,46,1,25,14,11,2,7,37,7,0,1,8,31,58,19,6,13,0,1,3,6,2,52,61,62,28,17,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,India,abhijeet8055,0,21,1539,1638,17,specialist,1849,42,1176.1904761904761,1500.0,1200,0,0,31,1,1,0,8,10,0,1,0,1,0,1,8,2,0,0,0,3,6,1,0,1,0,0,0,2,0,6,11,17,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
