country,handle,contribution,contest_count,organization,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,dvyn01,0,16,"BIT, Mesra",1567,1650,11,specialist,379,288,1372.5694444444443,1800.0,1400,0,1,123,4,10,13,45,93,1,20,33,27,1,21,43,4,1,0,4,31,68,39,22,10,0,0,2,23,4,22,37,83,64,58,14,7,2,0,1,0,0,0
India,code,0,98,"BIT, Mesra",1561,1752,171,specialist,2044,248,1214.516129032258,1616.3265306122448,1200,1,2,166,2,5,2,51,60,0,14,10,8,2,6,34,6,0,0,4,25,56,18,4,6,0,1,2,9,5,42,63,65,51,18,9,0,0,0,0,0,0,0
India,Siddharth01,0,35,"BIT, Mesra",1556,1627,28,specialist,858,464,1327.3706896551723,1805.4347826086957,1300,4,8,230,4,9,22,74,115,2,36,38,37,1,22,61,9,1,1,14,48,104,68,41,20,2,1,4,43,4,68,77,103,86,85,29,13,2,1,0,0,0,0
India,maverick_10,-3,51,"BIT, Mesra",1550,1610,41,specialist,1236,214,1304.2056074766356,1783.3333333333333,1300,3,3,117,1,1,4,35,46,1,17,15,16,0,11,25,7,1,0,5,30,46,33,9,11,0,0,2,9,3,38,34,45,39,38,16,2,2,0,0,0,0,0
India,tani13,0,45,"BIT, Mesra",1550,1587,14,specialist,1616,134,1222.3880597014925,1580.7692307692307,1200,3,2,85,1,0,2,27,29,0,14,5,4,0,3,19,4,0,0,3,15,31,7,5,3,0,0,0,4,2,20,33,34,36,9,1,1,0,0,0,0,0,0
India,tokuchi,0,83,"BIT, Mesra",1546,1769,115,specialist,2019,304,1402.6315789473683,1948.3333333333333,1400,6,4,167,3,7,8,44,85,3,22,19,23,3,13,46,8,3,0,4,30,69,52,15,15,1,1,3,23,7,31,46,68,63,42,32,15,3,3,1,0,0,0
India,azachemist,0,8,"BIT, Mesra",1544,1544,16,specialist,1333,34,1229.4117647058824,1766.6666666666667,1200,1,0,21,1,0,0,10,9,0,4,1,1,0,0,5,0,0,0,0,3,13,4,1,0,0,0,0,1,0,5,11,8,5,0,5,0,0,0,0,0,0,0
India,killswitch,0,11,"BIT, Mesra",1541,1708,37,specialist,2021,41,1234.1463414634147,1812.5,1200,0,0,30,1,1,0,11,12,0,3,3,3,0,3,7,1,0,0,0,0,9,4,0,2,0,1,0,1,1,10,9,9,5,2,5,1,0,0,0,0,0,0
India,avm12,0,53,"BIT, Mesra",1530,1673,61,specialist,2016,117,1220.5128205128206,1565.2173913043478,1200,0,0,87,1,1,1,20,34,0,5,1,3,0,4,17,2,0,0,0,13,27,10,2,3,1,1,0,2,2,14,31,41,24,4,1,2,0,0,0,0,0,0
India,dark_9,0,14,"BIT, Mesra",1530,1581,16,specialist,1333,255,1201.5686274509803,1611.764705882353,1200,3,2,148,3,0,3,41,56,1,20,12,12,1,5,38,8,0,1,5,33,74,16,5,15,0,0,4,6,4,47,70,64,47,20,5,2,0,0,0,0,0,0
India,sharma7,0,26,"BIT, Mesra",1522,1584,38,specialist,1491,206,1380.0970873786407,1817.0731707317073,1400,4,2,100,3,1,9,37,49,2,13,16,13,2,10,27,7,0,1,0,20,38,50,20,12,2,0,3,18,3,18,26,54,49,35,17,5,1,1,0,0,0,0
India,coolreshab,0,33,"BIT, Mesra",1518,1767,91,specialist,901,239,1481.5899581589958,2174.468085106383,1400,3,2,107,4,5,12,47,56,1,12,24,33,3,13,19,10,0,1,2,23,53,57,12,15,1,2,4,13,10,24,33,44,40,47,12,15,12,10,2,0,0,0
India,bizaaare,0,36,"BIT, Mesra",1515,1515,5,specialist,649,75,1109.3333333333333,1493.3333333333333,1100,0,0,45,0,2,3,12,14,0,6,2,4,0,0,7,0,0,0,4,13,16,4,4,1,0,0,3,4,1,22,19,21,10,2,0,1,0,0,0,0,0,0
India,rogueh,0,25,"BIT, Mesra",1512,1634,25,specialist,2015,53,1275.4716981132076,1610.0,1300,1,1,33,1,1,0,13,18,0,6,0,4,0,2,7,0,0,0,2,4,14,3,2,3,0,0,0,1,0,5,11,19,11,6,0,1,0,0,0,0,0,0
India,abhiraj26,0,36,"BIT, Mesra",1498,1704,59,specialist,1687,105,1277.142857142857,1657.142857142857,1300,2,2,60,0,0,1,16,23,2,8,3,4,0,5,12,3,0,0,1,6,20,21,4,4,1,1,1,7,1,12,24,28,21,17,3,0,0,0,0,0,0,0
India,royalharsh95,0,29,"BIT, Mesra",1498,1741,39,specialist,1619,160,1358.75,1928.125,1300,3,7,89,2,5,11,30,41,1,10,10,10,0,8,17,3,1,1,2,16,28,25,11,4,0,3,1,16,3,20,34,32,31,15,15,10,3,0,0,0,0,0
India,xxx_joker,0,66,"BIT, Mesra",1493,1686,93,specialist,2024,201,1235.323383084577,1677.5,1200,2,2,141,1,3,4,44,46,1,11,8,7,2,4,22,2,0,0,1,16,40,15,7,5,1,1,0,11,5,37,46,52,36,18,11,0,1,0,0,0,0,0
India,ak07,0,28,"BIT, Mesra",1488,1490,10,specialist,434,182,1453.2967032967033,2091.6666666666665,1400,3,3,82,1,7,17,24,49,5,14,18,26,2,8,19,4,3,0,0,14,30,51,14,8,1,1,2,18,13,24,21,33,36,24,22,9,6,6,1,0,0,0
India,b4world,0,104,"BIT, Mesra",1479,1765,125,specialist,1947,235,1307.659574468085,1748.936170212766,1300,2,2,147,3,4,8,37,68,1,11,18,12,0,9,32,3,1,0,4,29,52,29,9,6,1,1,2,15,4,21,57,61,50,29,11,4,1,1,0,0,0,0
India,sanban,0,69,"BIT, Mesra",1477,1648,79,specialist,1717,626,1275.55910543131,1749.6,1200,7,5,353,6,11,8,121,150,6,48,37,39,0,18,74,14,2,0,17,71,158,69,20,29,2,2,5,28,11,111,133,129,108,97,36,11,1,0,0,0,0,0
India,sa1g2,0,65,"BIT, Mesra",1476,1619,36,specialist,2167,194,1234.5360824742268,1702.6315789473683,1200,2,1,122,3,4,2,42,50,1,15,10,4,1,6,27,2,0,0,1,18,48,10,4,8,1,1,2,5,1,34,50,49,33,15,9,2,2,0,0,0,0,0
India,deathgrim,0,50,"BIT, Mesra",1466,1604,56,specialist,1560,196,1270.408163265306,1738.4615384615386,1200,1,1,122,0,1,2,41,55,1,14,14,9,0,6,34,4,0,1,3,12,42,12,3,8,1,1,4,10,3,29,44,51,34,23,14,0,0,0,1,0,0,0
India,rachitnaruzu,0,14,"BIT, Mesra",1461,1544,11,specialist,1423,32,1275.0,1733.3333333333333,1200,2,1,21,1,1,0,12,8,0,4,1,3,0,0,4,2,1,0,2,2,8,2,2,0,0,0,0,4,0,4,6,10,8,0,4,0,0,0,0,0,0,0
India,mynk322.0,0,17,"BIT, Mesra",1458,1458,12,specialist,448,67,1131.3432835820895,1538.4615384615386,1100,0,0,34,0,0,0,11,15,0,9,5,2,0,1,2,0,0,0,4,4,27,6,3,4,0,0,0,3,1,18,17,21,6,4,1,0,0,0,0,0,0,0
India,utk-2310,0,34,"BIT, Mesra",1457,1510,5,specialist,1004,151,1068.8741721854306,1430.0,1100,0,2,97,0,3,3,33,25,1,12,4,3,0,1,9,1,0,0,7,12,55,6,3,9,0,1,4,2,1,51,47,35,12,5,1,0,0,0,0,0,0,0
India,rudra101,0,61,"BIT, Mesra",1456,1630,75,specialist,2110,333,1230.6306306306305,1692.4242424242425,1200,4,2,215,5,0,3,71,85,3,32,11,10,0,13,43,9,2,0,8,25,74,31,8,11,1,2,2,9,5,55,96,83,57,21,13,5,3,0,0,0,0,0
India,ShiviChan,4,30,"BIT, Mesra",1442,1442,20,specialist,960,281,1292.5266903914592,1782.142857142857,1300,3,4,146,4,2,11,57,61,3,27,31,28,3,20,30,12,0,0,10,32,57,44,16,15,0,1,2,16,11,39,63,70,51,31,17,8,2,0,0,0,0,0
India,vikrant04,0,12,"BIT, Mesra",1428,1428,4,specialist,2125,24,1220.8333333333333,1550.0,1300,0,0,12,0,0,1,6,4,0,1,0,1,0,0,1,0,0,0,0,4,9,1,1,2,0,0,0,0,0,3,6,9,5,0,1,0,0,0,0,0,0,0
India,Rise15,0,56,"BIT, Mesra",1424,1457,27,specialist,1880,129,1228.6821705426357,1648.0,1200,0,2,93,0,3,4,25,38,0,9,6,7,0,7,22,2,1,0,1,13,18,15,2,3,0,2,0,8,2,17,35,40,22,11,1,2,0,1,0,0,0,0
India,tanmay.tat11,0,1,"BIT, Mesra",1414,1414,7,specialist,830,7,1042.857142857143,1400.0,1200,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0
India,shahi.shaurya,0,1,"BIT, Mesra",1411,1411,6,specialist,2184,1,1300.0,1300.0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,code_saavan,0,11,"BIT, Mesra",1404,1567,31,specialist,1397,194,1319.5876288659795,1723.6842105263158,1300,3,3,110,0,3,5,24,47,3,15,10,10,1,10,34,6,0,1,2,15,38,29,12,9,2,1,4,17,3,24,32,45,49,33,10,1,0,0,0,0,0,0
India,rajatic,0,4,"BIT, Mesra",1403,1449,19,specialist,1141,34,1129.4117647058824,1616.6666666666667,1100,0,0,21,0,0,0,3,4,0,8,0,0,0,0,4,1,0,0,0,2,9,0,0,0,0,0,0,1,0,10,10,9,1,2,2,0,0,0,0,0,0,0
India,hotshotp2,0,1,"BIT, Mesra",1399,1399,1,pupil,1576,8,1087.5,1800.0,800,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0
India,adir,0,31,"BIT, Mesra",1396,1596,45,pupil,1679,138,1318.840579710145,1744.4444444444443,1300,1,0,67,1,2,3,20,34,0,6,6,5,0,4,12,4,0,0,1,15,35,22,7,12,1,0,2,10,3,13,27,39,23,26,8,2,0,0,0,0,0,0
India,sonorous,0,15,"BIT, Mesra",1392,1421,12,pupil,743,182,1193.956043956044,1711.111111111111,1100,1,2,107,3,5,9,32,40,4,17,8,11,0,5,14,5,0,0,4,14,37,20,11,8,1,1,1,15,3,48,44,35,24,22,6,2,0,0,1,0,0,0
India,Patrick11,0,35,"BIT, Mesra",1385,1620,38,pupil,1523,128,1245.3125,1612.0,1200,2,1,75,1,1,2,36,38,0,7,5,7,0,3,15,3,0,0,3,10,33,17,4,3,1,1,2,6,3,12,38,34,31,9,4,0,0,0,0,0,0,0
India,ouditchya_713,0,2,"BIT, Mesra",1381,1436,12,pupil,1979,14,1207.142857142857,1800.0,1200,0,0,10,0,0,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,3,6,0,0,2,0,0,0,0,0,0,0
India,utkarshshahdeo,0,15,"BIT, Mesra",1377,1645,39,pupil,2113,37,1286.4864864864865,1814.2857142857142,1200,0,0,25,0,0,0,8,11,0,1,1,0,0,1,7,1,0,0,1,5,5,5,3,4,0,0,0,3,0,5,4,18,4,2,2,1,1,0,0,0,0,0
India,escobar_,0,1,"BIT, Mesra",1374,1374,1,pupil,331,9,1000.0,1500.0,900,0,1,9,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0
India,android_21,-7,21,"BIT, Mesra",1372,1427,8,pupil,1018,150,1228.6666666666667,1680.0,1200,2,3,88,1,0,2,28,35,0,17,12,7,0,5,19,3,1,0,4,24,44,15,3,12,0,1,0,2,2,27,37,36,23,21,4,2,0,0,0,0,0,0
India,ashhar24,0,9,"BIT, Mesra",1369,1422,20,pupil,2075,19,1200.0,1566.6666666666667,1200,0,0,9,0,1,1,6,3,1,0,2,1,0,0,1,0,0,0,0,3,7,1,2,2,0,0,1,1,0,4,3,7,3,2,0,0,0,0,0,0,0,0
India,s_p_barik,0,19,"BIT, Mesra",1364,1627,16,pupil,1880,37,1232.4324324324325,1585.7142857142858,1200,0,0,28,0,0,0,13,8,0,3,0,0,0,2,6,0,0,0,0,4,7,3,0,0,0,0,0,1,2,6,7,10,11,2,1,0,0,0,0,0,0,0
India,joker_22,0,17,"BIT, Mesra",1354,1412,12,pupil,946,238,1232.7731092436975,1597.872340425532,1200,1,1,132,1,1,3,39,80,1,19,15,8,0,9,45,3,0,0,6,28,54,17,8,14,0,0,1,11,1,42,52,51,58,35,0,0,0,0,0,0,0,0
India,amankumarkeshu92,0,22,"BIT, Mesra",1346,1415,14,pupil,292,63,1119.047619047619,1600.0,1100,0,0,33,0,0,1,9,12,0,5,5,2,0,0,6,1,0,0,2,5,25,5,2,3,0,0,0,2,1,19,17,17,5,2,2,0,1,0,0,0,0,0
India,long_wave,0,104,"BIT, Mesra",1341,1713,26,pupil,1798,330,1319.3939393939395,1795.4545454545455,1300,6,5,177,2,3,7,56,64,1,17,18,16,2,9,39,14,2,0,5,45,84,39,20,10,1,0,3,21,5,44,60,78,67,47,26,6,2,0,0,0,0,0
India,thearrow,0,33,"BIT, Mesra",1338,1416,15,pupil,1585,125,1258.4,1688.0,1300,2,2,76,0,1,6,17,32,1,6,3,6,0,2,16,4,0,0,4,19,29,13,6,3,0,1,0,7,1,23,27,21,29,18,7,0,0,0,0,0,0,0
India,tithonus,0,36,"BIT, Mesra",1338,1657,44,pupil,1858,204,1239.2156862745098,1695.0,1200,2,1,134,3,4,1,40,55,2,16,6,10,0,7,28,6,0,0,2,11,40,29,4,9,1,0,2,8,6,36,43,58,38,15,12,1,1,0,0,0,0,0
India,vikax,0,59,"BIT, Mesra",1327,1451,36,pupil,1528,364,1223.3516483516485,1630.5555555555557,1200,5,3,214,0,5,6,66,77,0,19,23,14,0,13,48,13,1,1,2,37,72,35,19,18,0,2,4,24,5,66,78,98,79,33,6,2,1,1,0,0,0,0
India,vishakha,0,9,"BIT, Mesra",1294,1566,7,pupil,1583,35,1154.2857142857142,1457.142857142857,1200,0,0,24,0,0,1,15,9,0,3,1,0,0,0,4,0,0,0,0,2,7,3,0,1,0,0,0,0,2,4,12,13,5,1,0,0,0,0,0,0,0,0
India,yashwant750,0,20,"BIT, Mesra",1292,1395,2,pupil,604,49,1091.8367346938776,1455.5555555555557,1100,0,0,31,0,1,1,8,10,0,6,4,2,0,2,7,0,0,0,0,4,10,6,0,2,0,0,1,0,1,17,8,17,5,2,0,0,0,0,0,0,0,0
India,hificoderz,0,4,"BIT, Mesra",1277,1412,7,pupil,2024,93,1074.1935483870968,1372.2222222222222,1100,0,0,59,0,0,0,21,17,2,11,1,0,0,1,8,1,0,0,2,6,21,1,1,2,0,0,0,0,0,26,37,25,2,1,2,0,0,0,0,0,0,0
India,pbiung,0,2,"BIT, Mesra",1261,1380,0,pupil,482,3,766.6666666666666,900.0,700,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
India,System42,0,7,"BIT, Mesra",1244,1411,10,pupil,2184,30,1213.3333333333333,1500.0,1200,1,2,20,0,0,0,7,3,1,1,0,0,0,1,3,0,0,0,2,5,7,0,0,0,0,1,0,0,0,4,8,9,8,1,0,0,0,0,0,0,0,0
India,socialgeek,0,19,"BIT, Mesra",1243,1472,15,pupil,2059,74,1120.2702702702702,1557.142857142857,1100,1,1,48,1,1,0,19,14,1,8,2,2,0,3,3,0,0,0,1,6,18,0,1,2,0,1,0,2,0,24,21,15,8,3,3,0,0,0,0,0,0,0
India,FreakyBunny,0,32,"BIT, Mesra",1225,1397,16,pupil,1022,115,1149.5652173913043,1547.8260869565217,1100,0,1,69,0,1,2,27,20,0,11,5,2,0,0,12,2,0,0,6,20,32,8,3,5,0,0,2,4,1,28,31,30,15,8,3,0,0,0,0,0,0,0
India,rakuzan,3,46,"BIT, Mesra",1212,1677,40,pupil,1049,164,1232.3170731707316,1628.125,1200,1,0,84,1,5,2,33,40,0,20,9,5,1,6,16,1,0,0,4,28,36,17,6,9,0,0,1,12,2,28,37,37,35,25,1,1,0,0,0,0,0,0
India,101paras,0,6,"BIT, Mesra",1209,1407,6,pupil,1541,158,1081.6455696202531,1467.741935483871,1000,1,2,108,0,2,2,27,28,1,14,2,3,0,3,19,2,0,0,1,10,31,11,7,4,0,1,0,4,2,52,54,36,6,6,4,0,0,0,0,0,0,0
India,startech,0,10,"BIT, Mesra",1208,1402,0,pupil,441,52,1136.5384615384614,1470.0,1200,0,1,27,0,1,2,9,15,0,4,8,3,0,6,8,0,0,0,1,3,14,10,4,1,0,1,1,6,1,14,8,21,7,2,0,0,0,0,0,0,0,0
India,erik35,0,13,"BIT, Mesra",1193,1375,5,newbie,757,172,1136.046511627907,1591.1764705882354,1100,0,2,111,1,2,0,36,32,0,19,12,10,0,3,26,2,0,0,7,21,46,9,2,9,1,2,1,3,3,44,60,34,21,6,4,1,1,0,0,1,0,0
India,dng,0,7,"BIT, Mesra",1161,1398,1,newbie,1562,70,1077.142857142857,1314.2857142857142,1100,1,1,46,0,0,0,11,19,1,18,1,1,0,1,21,1,0,0,0,1,10,4,2,0,1,1,0,3,1,15,34,17,4,0,0,0,0,0,0,0,0,0
India,humblejoey,0,5,"BIT, Mesra",1130,1409,1,newbie,1211,14,1092.857142857143,1700.0,1100,0,0,10,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,4,5,3,0,1,1,0,0,0,0,0,0,0
India,srkaqua,0,13,"BIT, Mesra",1113,1406,5,newbie,1567,35,1071.4285714285713,1328.5714285714287,1100,0,1,23,0,0,0,9,8,0,7,0,1,0,0,5,0,0,0,0,3,8,1,0,2,0,1,0,1,1,10,12,10,3,0,0,0,0,0,0,0,0,0
India,addy_1996,0,7,"BIT, Mesra",1074,1374,0,newbie,1468,12,1075.0,1450.0,1000,0,0,12,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,0
India,shivam1997,0,23,"BIT, Mesra",1065,1372,9,newbie,1008,52,1090.3846153846155,1700.0,1000,1,1,31,1,0,1,11,6,0,9,2,1,0,0,6,0,0,0,2,9,15,3,1,3,0,1,1,1,0,20,18,7,1,2,2,0,0,2,0,0,0,0
India,pritam_parker,0,14,"BIT, Mesra",947,1403,6,newbie,1639,20,1065.0,1375.0,1100,0,0,12,0,0,0,5,1,0,4,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,7,6,6,0,0,1,0,0,0,0,0,0,0
India,Radeon_92,0,27,"BIT, Mesra",694,1406,7,newbie,1877,133,1037.593984962406,1346.1538461538462,1000,0,1,96,0,0,0,22,32,0,15,1,1,0,0,16,2,0,0,1,7,26,5,0,4,0,1,0,0,1,49,50,25,7,0,2,0,0,0,0,0,0,0
India,codeRaider,5,58,"BITS Pilani, Pilani campus",1924,1924,46,candidate master,1069,259,1339.7683397683397,1915.686274509804,1300,2,2,118,4,6,9,56,42,7,13,17,32,1,6,22,12,0,0,11,33,71,33,14,25,0,0,4,21,6,41,46,55,44,36,22,8,3,2,2,0,0,0
India,kaneki13,-13,30,"BITS Pilani, Pilani campus",1659,1675,33,expert,435,273,1594.871794871795,2196.296296296296,1700,2,12,91,3,15,38,31,55,4,18,23,56,6,15,26,13,2,0,6,16,59,80,33,14,1,1,2,40,10,29,25,32,30,43,50,41,14,5,4,0,0,0
India,prog_akki,0,10,"BITS Pilani, Pilani campus",1618,1618,13,expert,1204,55,1198.1818181818182,1636.3636363636363,1200,0,0,36,0,1,1,14,12,0,5,3,2,0,1,7,1,0,0,4,8,16,3,0,4,0,0,1,1,1,13,13,14,6,8,0,1,0,0,0,0,0,0
India,ds_95,0,21,"BITS Pilani, Pilani campus",1604,1604,20,expert,1161,181,1480.6629834254143,2091.6666666666665,1400,1,0,78,10,7,11,29,22,1,12,16,30,0,13,15,7,1,0,6,17,38,46,15,4,2,0,1,19,3,11,28,38,31,29,20,14,4,3,2,1,0,0
India,kardeepak,0,19,"BITS Pilani, Pilani campus",1591,1659,23,specialist,987,541,1346.5804066543437,1829.6296296296296,1300,7,6,294,7,11,16,120,117,10,45,36,37,1,26,58,13,1,1,20,54,118,63,24,29,4,2,8,37,15,73,84,122,118,87,38,10,5,2,2,0,0,0
India,srinu37,1,37,"BITS Pilani, Pilani campus",1588,1690,21,specialist,898,874,1645.537757437071,2239.080459770115,1600,15,21,267,24,38,66,127,257,17,69,80,119,12,42,97,39,4,2,13,86,131,302,91,45,7,3,16,151,34,48,74,95,141,153,138,116,67,34,8,0,0,0
India,bruce_wayne,0,18,"BITS Pilani, Pilani campus",1578,1689,14,specialist,2140,99,1342.4242424242425,1842.1052631578948,1300,0,4,64,1,0,1,20,20,1,8,2,8,0,4,16,3,0,0,3,7,19,12,6,3,0,1,2,5,2,14,17,19,21,15,9,3,1,0,0,0,0,0
India,clicksaswat,0,24,"BITS Pilani, Pilani campus",1565,1625,7,specialist,1165,93,1340.8602150537633,1772.2222222222222,1400,2,0,44,1,1,4,17,18,1,4,4,4,0,3,5,8,0,0,1,13,16,15,5,1,0,0,2,7,1,12,14,20,19,20,7,1,0,0,0,0,0,0
India,bot_vig,0,22,"BITS Pilani, Pilani campus",1514,1514,11,specialist,666,133,1203.0075187969924,1626.923076923077,1200,0,1,72,0,1,0,26,36,0,9,5,7,0,6,14,1,0,0,2,16,38,16,5,3,0,0,1,4,1,32,23,37,23,15,2,1,0,0,0,0,0,0
India,swarnim,0,8,"BITS Pilani, Pilani campus",1509,1509,1,specialist,1542,23,1169.5652173913043,1600.0,1100,0,1,11,0,0,1,9,8,0,2,0,1,0,0,3,0,0,0,0,2,7,2,1,1,0,0,2,1,0,4,8,6,4,0,0,1,0,0,0,0,0,0
India,terminated,0,21,"BITS Pilani, Pilani campus",1506,1506,24,specialist,1565,132,1302.2727272727273,1673.076923076923,1300,3,2,92,1,2,1,28,43,0,7,6,8,0,5,25,4,0,0,3,14,28,10,4,4,0,1,0,6,2,11,31,34,31,20,5,0,0,0,0,0,0,0
India,geckods,0,13,"BITS Pilani, Pilani campus",1485,1533,7,specialist,208,34,1161.764705882353,1583.3333333333333,1200,0,0,26,0,0,0,4,9,0,3,2,0,0,0,5,0,0,0,0,4,9,3,1,1,0,0,0,1,1,8,7,12,3,4,0,0,0,0,0,0,0,0
India,nate_river,0,10,"BITS Pilani, Pilani campus",1483,1493,10,specialist,991,106,1083.0188679245282,1528.5714285714287,1000,0,2,69,1,2,3,17,20,0,14,3,4,0,2,7,0,0,0,0,9,22,7,4,4,0,1,1,4,1,40,31,16,10,7,2,0,0,0,0,0,0,0
India,coquillage,1,23,"BITS Pilani, Pilani campus",1478,1615,13,specialist,273,282,1245.0354609929077,1691.0714285714287,1200,0,1,150,2,8,10,45,69,2,26,26,37,0,16,44,5,0,1,2,25,62,35,18,13,0,1,1,19,4,55,59,59,60,34,14,0,0,1,0,0,0,0
India,ayu786,0,27,"BITS Pilani, Pilani campus",1470,1527,22,specialist,443,215,1465.1162790697674,1969.7674418604652,1500,1,7,93,2,5,8,35,62,0,11,15,21,2,13,20,7,0,1,5,31,50,38,24,9,1,0,2,17,5,22,21,41,39,55,21,6,6,3,1,0,0,0
India,debumathur,0,8,"BITS Pilani, Pilani campus",1470,1586,1,specialist,1541,209,1165.5502392344497,1534.1463414634147,1200,2,3,128,1,0,1,35,63,0,13,10,6,0,7,30,2,0,1,6,18,43,21,4,19,0,2,2,5,4,38,63,63,33,8,3,0,0,1,0,0,0,0
India,ccpandhare,0,2,"BITS Pilani, Pilani campus",1468,1499,8,specialist,443,13,1276.923076923077,1600.0,1300,0,0,6,0,0,0,3,2,0,1,0,1,0,0,1,1,0,0,0,0,2,6,0,0,0,0,0,0,0,1,4,2,4,2,0,0,0,0,0,0,0,0
India,shubhankaryash,0,11,"BITS Pilani, Pilani campus",1455,1455,2,specialist,1276,16,1087.5,1400.0,1100,0,0,12,0,0,0,4,3,0,2,0,0,0,0,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,5,4,5,2,0,0,0,0,0,0,0,0,0
India,mayank111,0,7,"BITS Pilani, Pilani campus",1443,1507,7,specialist,1169,52,1221.1538461538462,1650.0,1200,1,1,27,0,0,3,9,4,0,4,5,3,0,1,2,2,0,0,1,4,8,11,6,0,0,0,1,4,0,8,16,10,10,6,2,0,0,0,0,0,0,0
India,gamer_god,0,8,"BITS Pilani, Pilani campus",1431,1449,6,specialist,270,73,1349.3150684931506,1735.7142857142858,1400,1,2,38,1,2,2,13,23,0,7,6,3,0,2,12,4,0,0,0,13,19,12,4,4,0,1,1,7,1,8,11,16,14,20,4,0,0,0,0,0,0,0
India,sargun99,0,2,"BITS Pilani, Pilani campus",1417,1425,7,specialist,157,4,900.0,1200.0,800,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
India,sumit.viii,0,1,"BITS Pilani, Pilani campus",1417,1417,0,specialist,1536,42,995.2380952380952,1362.5,900,0,1,29,0,0,0,8,5,0,11,0,0,0,0,1,0,0,0,0,2,11,0,0,2,0,1,0,0,0,23,13,4,0,0,2,0,0,0,0,0,0,0
India,apb,0,1,"BITS Pilani, Pilani campus",1403,1403,2,specialist,795,1,800.0,800.0,800,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,ABHI2206,0,8,"BITS Pilani, Pilani campus",1397,1440,3,pupil,893,72,1250.0,1592.857142857143,1200,0,0,40,0,2,1,18,13,0,11,4,3,0,1,6,1,0,0,4,12,19,5,4,6,0,0,1,5,2,6,21,20,15,10,0,0,0,0,0,0,0,0
India,cslite,0,8,"BITS Pilani, Pilani campus",1396,1498,9,pupil,267,48,1329.1666666666667,1688.888888888889,1300,0,1,15,0,3,5,5,18,0,6,4,4,0,4,1,1,0,0,1,3,11,7,7,3,0,0,0,8,0,6,8,11,8,14,1,0,0,0,0,0,0,0
India,suyash_k,-4,13,"BITS Pilani, Pilani campus",1384,1466,10,pupil,299,51,1268.6274509803923,1650.0,1300,0,1,23,1,2,3,8,19,0,3,4,2,0,3,8,0,0,0,1,6,15,7,4,1,0,0,1,4,1,8,10,13,8,12,0,0,0,0,0,0,0,0
India,akshat_n1ce,0,1,"BITS Pilani, Pilani campus",1371,1371,0,pupil,519,1,1200.0,1200.0,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,akshitagarwal11,0,3,"BITS Pilani, Pilani campus",1363,1417,8,pupil,250,111,1101.8018018018017,1418.1818181818182,1100,0,1,76,0,0,2,24,25,0,12,4,1,0,3,10,0,0,0,1,9,25,4,1,3,0,1,1,3,0,27,43,28,9,3,1,0,0,0,0,0,0,0
